@relation Height_Weight

@attribute Gender {Male,Female}
@attribute Height numeric
@attribute Weight numeric

@data
Female,161.911606,66.296649
Female,167.909336,77.22962
Female,163.993484,74.792075
Female,182.862661,85.531565
Female,185.612168,92.446251
Female,167.728788,72.66261
Female,179.840131,87.065986
Female,165.619486,80.308309
Female,168.256754,73.336928
Female,167.631019,83.220833
Female,171.49259,71.718946
Female,168.419959,73.711438
Female,153.083534,57.359254
Female,174.490694,77.629109
Female,169.504794,82.323844
Female,170.874166,84.043831
Female,169.062666,74.826094
Female,171.491579,78.707308
Female,175.637889,82.895557
Female,176.316943,88.148689
Female,181.905849,94.501045
Female,178.589799,89.24413
Female,173.723787,89.715027
Female,172.155198,86.862061
Female,179.042194,78.944335
Female,189.755689,97.624569
Female,170.473886,84.855217
Female,171.753496,88.23218
Female,175.441138,87.740416
Female,176.425003,85.23487
Female,166.419635,80.870672
Female,181.515921,79.082567
Female,171.25757,80.052225
Female,184.020071,96.778176
Female,183.103791,87.461836
Female,181.181534,88.178774
Female,175.970446,78.595252
Female,179.752656,85.597816
Female,166.139233,65.053263
Female,159.484038,62.289149
Female,173.428258,83.201953
Female,167.916612,82.950795
Female,175.388621,86.872972
Female,180.878673,89.831876
Female,171.688664,78.848292
Female,166.139039,76.035209
Female,181.034249,94.851983
Female,183.978849,92.788811
Female,179.978798,90.703154
Female,178.235556,87.24744
Female,183.191873,91.129874
Female,177.905199,91.419846
Female,178.426502,85.119124
Female,176.379515,83.658695
Female,173.858806,87.010102
Female,184.628826,88.106498
Female,178.234786,94.24578
Female,186.522242,99.196987
Female,177.534885,90.772995
Female,185.87993,101.331352
Female,173.764638,83.528356
Female,178.097104,95.243431
Female,174.193523,89.094092
Female,164.020692,72.649921
Female,164.875263,72.209626
Female,176.923612,86.005515
Female,176.739407,90.386308
Female,177.889074,82.247469
Female,170.623775,81.045522
Female,179.482342,85.792257
Female,172.720206,82.166395
Female,175.590297,81.195841
Female,172.847065,78.560441
Female,169.514336,87.87269
Female,178.922089,88.405884
Female,176.27511,86.155223
Female,177.666996,85.418164
Female,174.605842,85.618682
Female,165.656577,70.369152
Female,171.462449,78.006502
Female,164.70671,70.053258
Female,175.531522,86.70357
Female,175.151894,82.641066
Female,166.500618,79.78621
Female,167.011314,76.052436
Female,171.614952,70.842606
Female,164.663302,66.657393
Female,168.101972,70.983016
Female,180.779086,87.869862
Female,179.024866,97.743439
Female,172.666805,81.381576
Female,183.665533,92.19032
Female,190.027693,105.328316
Female,188.002919,94.215938
Female,178.400684,83.586858
Female,174.062422,78.251442
Female,166.080681,71.153046
Female,170.917627,84.30358
Female,167.367422,79.495659
Female,188.259421,98.590098
Female,173.957177,87.87284
Female,181.499478,81.393994
Female,175.880892,79.484212
Female,166.353512,77.478186
Female,169.713289,80.20898
Female,182.368745,93.394259
Female,172.909543,77.87971
Female,178.339373,84.237822
Female,195.180404,96.036388
Female,161.860806,75.286936
Female,160.585975,78.029079
Female,170.61529,71.834804
Female,175.132289,82.455432
Female,178.855955,98.073352
Female,178.050386,80.13662
Female,173.291144,84.457583
Female,165.282333,79.244841
Female,164.151061,61.640641
Female,173.671308,86.599895
Female,167.028873,74.428284
Female,182.749155,94.439866
Female,169.43241,78.905892
Female,173.428717,83.830111
Female,185.357034,99.142874
Female,173.053428,79.386606
Female,174.250128,84.806096
Female,166.424948,72.545888
Female,181.429906,93.305521
Female,188.318415,99.360112
Female,166.623779,74.94679
Female,185.51095,89.20114
Female,180.492288,85.876156
Female,166.779256,77.091947
Female,176.705858,82.94681
Female,191.15902,103.163666
Female,182.653715,92.547166
Female,186.795686,97.224402
Female,166.089658,80.938026
Female,172.452732,80.819797
Female,172.515965,81.304499
Female,169.313259,83.08514
Female,185.881689,94.727773
Female,178.124834,87.126465
Female,184.738741,96.925327
Female,175.176751,79.629039
Female,176.466693,83.063945
Female,157.944638,69.305151
Female,172.843268,82.896576
Female,166.609526,77.665849
Female,178.638742,84.181568
Female,184.161202,92.817241
Female,180.732981,86.573011
Female,172.73379,88.338942
Female,185.367804,91.705772
Female,172.004719,82.717671
Female,174.046467,85.299487
Female,168.532381,77.875019
Female,173.177436,78.45423
Female,182.571941,95.726605
Female,182.28452,91.081691
Female,180.729951,95.276277
Female,167.879571,79.672874
Female,179.872335,84.639313
Female,181.106675,93.514667
Female,177.307978,84.673614
Female,166.426869,79.637743
Female,174.138218,86.676414
Female,183.559232,95.9186
Female,161.494637,64.489334
Female,180.45368,93.368892
Female,166.823111,73.99993
Female,165.626661,68.889588
Female,164.689012,64.739313
Female,177.710619,84.572928
Female,171.141437,77.111251
Female,160.606262,74.616898
Female,178.753374,81.781892
Female,181.885742,87.575072
Female,170.402382,80.021448
Female,162.492835,72.603524
Female,171.641701,81.836856
Female,165.58987,84.072466
Female,182.32627,93.063124
Female,183.134761,93.541569
Female,183.825372,95.339275
Female,185.672181,97.843929
Female,177.572758,82.368306
Female,163.984504,73.431904
Female,178.679105,89.667572
Female,174.089005,81.452181
Female,172.185027,84.422106
Female,184.477972,87.238881
Female,170.679159,81.287857
Female,192.905041,107.758767
Female,162.448813,69.238936
Female,175.292149,89.05033
Female,165.014521,78.255946
Female,183.020523,91.777399
Female,170.120736,87.916915
Female,178.51142,84.786452
Female,170.670655,81.520798
Female,167.393843,76.029591
Female,187.190022,105.55933
Female,172.655686,77.893293
Female,166.699951,81.644348
Female,167.192835,74.20121
Female,182.15831,86.633491
Female,186.700841,93.20095
Female,162.64209,66.846436
Female,173.430966,90.538251
Female,188.820397,99.964169
Female,177.32126,93.569489
Female,181.401582,94.903497
Female,186.160432,103.672436
Female,183.10106,93.162833
Female,162.342934,76.131966
Female,183.508205,87.775357
Female,179.316442,85.479718
Female,179.998665,97.51384
Female,182.774305,89.994547
Female,173.110403,80.814582
Female,175.081038,85.993525
Female,168.39995,81.737853
Female,165.79479,68.009138
Female,173.949434,82.053108
Female,166.729501,77.156293
Female,174.926626,81.11079
Female,173.886952,82.264986
Female,176.076116,88.146535
Female,178.979369,92.196421
Female,184.569714,99.379814
Female,176.122755,82.510573
Female,174.165157,84.357146
Female,181.909273,91.480141
Female,175.016012,79.580477
Female,184.56784,85.454548
Female,181.305991,98.596607
Female,178.514152,95.970767
Female,179.604431,89.385241
Female,174.043976,84.694155
Female,156.821271,63.507406
Female,174.682059,85.071556
Female,186.864336,93.149408
Female,169.061715,81.291203
Female,178.586836,94.572343
Female,184.31312,96.055557
Female,187.172112,103.62256
Female,173.07977,77.473492
Female,173.880935,84.462716
Female,187.55088,104.026568
Female,169.33645,80.232549
Female,188.977672,109.289485
Female,172.126943,78.321534
Female,162.73651,70.463158
Female,169.253192,77.279474
Female,176.225969,88.336826
Female,177.80503,86.222425
Female,189.47063,103.018265
Female,173.891913,79.661923
Female,176.737518,84.834744
Female,170.301163,83.035939
Female,180.907495,88.423863
Female,170.3667,75.879094
Female,185.724021,94.609528
Female,168.817149,77.094833
Female,172.177286,74.541617
Female,178.687729,88.891094
Female,180.659416,93.274867
Female,183.635863,96.187924
Female,175.146551,87.919032
Female,170.544514,74.907963
Female,177.715671,86.109278
Female,174.174618,85.786304
Female,172.956131,77.081883
Female,192.749,101.665023
Female,182.858774,95.716581
Female,173.880156,84.156748
Female,184.066243,94.480759
Female,172.052351,75.456088
Female,177.888446,79.072352
Female,183.369991,98.064995
Female,176.766074,85.213186
Female,180.469333,91.051599
Female,179.856281,82.355837
Female,172.877261,85.896183
Female,186.413107,92.312057
Female,191.367624,99.124828
Female,183.52187,93.092683
Female,168.086711,80.049618
Female,156.663342,70.962416
Female,182.606233,90.641153
Female,158.691079,67.54633
Female,172.634672,84.643239
Female,177.021256,91.390384
Female,159.889651,68.343132
Female,181.253059,89.572017
Female,171.024241,85.143104
Female,172.160363,87.180286
Female,175.669966,79.513303
Female,174.912549,91.532826
Female,170.372664,92.303109
Female,170.950601,84.978936
Female,171.512584,79.106322
Female,174.163672,81.554013
Female,181.778954,89.823366
Female,186.001955,95.501967
Female,176.377246,76.882261
Female,181.922668,99.943171
Female,167.052035,77.748039
Female,184.771143,94.520199
Female,170.767403,80.772513
Female,180.029679,87.248204
Female,177.70554,85.739205
Female,167.315769,80.837659
Female,179.982344,83.684663
Female,181.851113,89.759989
Female,177.929515,83.839006
Female,171.450171,79.777672
Female,165.477667,63.735479
Female,175.318354,85.079657
Female,179.887668,83.663986
Female,179.982741,86.544986
Female,172.858303,80.300257
Female,177.385921,84.496898
Female,161.269932,72.797117
Female,169.24376,74.415921
Female,180.047051,87.038881
Female,171.085759,82.269328
Female,178.919411,102.419951
Female,176.346134,89.017293
Female,174.866597,84.834327
Female,181.177941,89.185177
Female,191.218431,99.387999
Female,173.518038,79.035452
Female,169.617958,71.992249
Female,179.246416,84.35178
Female,170.157565,72.466609
Female,171.724489,81.141351
Female,184.856653,91.255945
Female,183.789953,79.453673
Female,179.425546,86.096193
Female,174.147935,86.348255
Female,173.071603,87.348376
Female,161.018623,61.993618
Female,161.725071,73.290779
Female,176.728196,88.596803
Female,175.519038,88.260408
Female,180.246957,80.989392
Female,178.713614,88.96664
Female,175.881387,81.35919
Female,175.087456,85.105929
Female,183.953814,92.85305
Female,173.822663,88.272202
Female,181.853414,89.209098
Female,185.344518,90.950061
Female,174.553434,84.561079
Female,179.317447,90.887398
Female,179.18178,95.121295
Female,155.286648,57.074131
Female,179.881032,92.796168
Female,172.308484,87.256938
Female,183.78112,101.878421
Female,178.022893,90.129717
Female,166.405323,73.812957
Female,176.195282,84.972968
Female,178.904237,85.619315
Female,175.674497,90.993385
Female,175.469411,88.123884
Female,166.687514,85.419805
Female,178.445823,79.854257
Female,188.625167,99.113634
Female,186.507044,101.237516
Female,175.140828,81.865309
Female,176.046137,86.824324
Female,182.802779,95.478396
Female,175.929744,89.074484
Female,176.078449,93.47528
Female,164.010384,75.951322
Female,176.798942,85.06297
Female,182.823857,92.113866
Female,181.311745,93.233928
Female,175.042206,84.692234
Female,179.443733,94.145926
Female,181.840337,91.449361
Female,182.525987,92.036928
Female,162.940228,69.799362
Female,172.929667,73.713449
Female,180.817295,87.52932
Female,173.380448,84.506276
Female,173.114885,81.307985
Female,168.326453,72.125207
Female,164.496139,80.387763
Female,164.069925,73.316842
Female,171.211114,72.009376
Female,183.179104,83.770971
Female,173.085716,75.883466
Female,176.662185,84.777394
Female,182.381318,88.997588
Female,172.90234,78.338177
Female,173.997761,93.390617
Female,175.873771,87.13504
Female,159.530319,63.19016
Female,162.017461,76.69004
Female,181.505007,85.808799
Female,178.710646,91.444969
Female,178.915623,88.040452
Female,173.696343,76.27311
Female,180.21166,84.355253
Female,180.608167,93.663851
Female,178.143575,84.417285
Female,154.776779,63.571697
Female,182.12407,90.693976
Female,180.745221,89.474951
Female,180.66279,94.15444
Female,178.947026,82.942115
Female,183.80292,98.001501
Female,172.483179,76.079259
Female,172.021337,81.670082
Female,182.306483,86.367992
Female,184.903694,89.132704
Female,178.82533,85.544915
Female,185.783671,98.537521
Female,178.914879,89.438177
Female,174.046006,80.153043
Female,158.736622,65.526682
Female,176.08774,99.294263
Female,182.672487,92.463179
Female,183.040478,93.41348
Female,184.676349,92.698376
Female,172.452823,80.887807
Female,177.528603,90.773137
Female,173.530735,78.823942
Female,182.128713,92.076968
Female,166.472368,66.185217
Female,164.64662,75.355064
Female,174.473548,90.857795
Female,191.584988,100.78087
Female,179.308066,98.721645
Female,180.357142,88.554949
Female,171.103265,80.818225
Female,170.604235,84.529099
Female,184.373574,92.688435
Female,172.008328,77.896228
Female,182.30531,90.777285
Female,154.77804,69.10446
Female,173.419748,82.306292
Female,174.371554,79.84583
Female,172.307524,84.247367
Female,183.875548,93.745087
Female,176.168027,85.003789
Female,176.550782,90.828386
Female,170.104527,81.935357
Female,172.869446,85.175086
Female,187.572725,93.203797
Female,178.888323,90.330206
Female,173.63594,85.240502
Female,190.898472,113.541857
Female,167.941658,83.520141
Female,172.145418,84.895943
Female,153.078663,60.30423
Female,179.780363,87.887955
Female,165.403147,75.223264
Female,168.185246,81.907527
Female,175.304139,87.005148
Female,170.547106,84.271889
Female,176.469421,94.881277
Female,177.143654,83.314373
Female,173.493521,92.183798
Female,180.4735,86.639593
Female,172.625855,86.62009
Female,167.070172,77.210406
Female,179.186791,88.531755
Female,174.891336,89.230294
Female,171.745613,75.276293
Female,161.960686,71.446155
Female,177.08153,91.385784
Female,176.679995,85.384714
Female,177.822792,83.488958
Female,173.002187,74.253379
Female,183.117409,93.95256
Female,185.611376,95.759989
Female,187.715322,93.730803
Female,170.189032,77.807609
Female,166.976762,75.578738
Female,162.208347,71.401344
Female,172.167952,86.141508
Female,172.803587,82.890291
Female,168.981796,74.717913
Female,176.16926,91.145645
Female,167.327422,79.061651
Female,173.63408,88.208297
Female,191.864542,96.16547
Female,172.217191,84.953156
Female,172.375353,79.651983
Female,168.909549,73.765094
Female,164.975062,73.890246
Female,176.157704,81.882691
Female,172.574674,83.918879
Female,171.319587,77.340044
Female,176.884934,86.296351
Female,184.01084,94.947429
Female,171.348143,82.839211
Female,177.668181,89.118923
Female,182.065409,97.919241
Female,165.069749,76.84286
Female,152.951227,66.658359
Female,181.392416,87.34982
Female,175.043141,91.960205
Female,186.967131,95.916782
Female,174.471368,82.069578
Female,188.772521,95.273236
Female,171.074128,79.210769
Female,173.641661,85.821387
Female,176.996454,85.344318
Female,174.861251,69.61188
Female,169.037732,81.237079
Female,175.23988,84.379753
Female,170.989106,80.77492
Female,165.001397,74.523098
Female,181.263531,96.43133
Female,174.620906,79.222093
Female,177.584335,89.098869
Female,187.890177,98.365851
Female,175.432944,83.271172
Female,174.617343,88.503167
Female,172.648171,75.437761
Female,167.147278,81.180486
Female,164.032482,71.176438
Female,178.974249,87.053707
Female,181.179606,90.003212
Female,180.26006,83.096564
Female,165.708673,71.948655
Female,176.533106,84.638233
Female,178.288732,89.875252
Female,173.988579,83.760588
Female,175.747234,75.411156
Female,179.230937,86.04775
Female,176.343266,90.418964
Female,177.235803,86.861915
Female,171.376772,82.350985
Female,163.6638,75.599984
Female,169.926662,87.096776
Female,178.181052,90.785398
Female,169.385078,77.433702
Female,156.492246,61.991742
Female,173.134821,88.077578
Female,175.817703,99.025689
Female,177.967461,88.839174
Female,177.503965,82.406208
Female,175.345912,82.011452
Female,179.622296,93.235687
Female,175.470066,83.191279
Female,173.76995,83.465585
Female,178.059705,87.08771
Female,183.380965,87.902045
Female,181.957913,91.041934
Female,174.364427,80.922613
Female,168.601165,74.290977
Female,175.443329,93.901756
Female,174.901048,84.159513
Female,183.615574,97.021827
Female,166.343996,78.229691
Female,179.424204,95.616406
Female,182.776337,95.156335
Female,180.475252,97.639659
Female,177.241617,87.071125
Female,176.355398,90.817505
Female,183.670603,90.605651
Female,167.157176,86.891669
Female,167.424025,76.077643
Female,179.438785,92.926618
Female,165.694618,75.919045
Female,178.300178,97.070701
Female,162.73364,66.767468
Female,169.720897,80.816074
Female,188.245253,109.248417
Female,175.263905,95.764532
Female,177.791523,89.134339
Female,171.368138,77.330359
Female,189.094383,96.933235
Female,178.102508,81.757104
Female,174.717244,81.618299
Female,172.027214,80.875686
Female,179.933276,91.349239
Female,178.645097,86.368375
Female,176.472621,86.982549
Female,180.256857,88.086574
Female,162.926323,72.408588
Female,179.488337,91.53613
Female,176.508469,84.224589
Female,173.962476,82.704104
Female,170.011694,80.559502
Female,169.817272,81.802748
Female,177.448055,83.376468
Female,169.406053,71.544211
Female,179.240749,93.113954
Female,163.394594,74.378763
Female,165.078167,65.567197
Female,173.047636,80.692809
Female,182.764888,94.207924
Female,174.582452,83.69227
Female,180.243587,85.606846
Female,180.084772,87.749261
Female,182.459544,94.661582
Female,166.910975,73.613997
Female,173.967932,87.751245
Female,178.105761,82.743081
Female,169.842804,75.476857
Female,184.01191,92.076151
Female,180.07048,88.308511
Female,173.505811,77.702789
Female,181.850749,91.290211
Female,174.953116,87.246177
Female,176.157432,88.201217
Female,177.894382,90.491207
Female,174.42552,84.427044
Female,168.82714,81.99397
Female,178.560947,96.829452
Female,183.769614,91.586959
Female,178.765027,86.054138
Female,165.127697,71.491302
Female,173.117032,80.28749
Female,177.606234,93.927524
Female,186.519151,94.742177
Female,161.849459,71.10944
Female,158.136937,58.645809
Female,183.413789,91.666878
Female,188.580075,100.809368
Female,178.091322,98.405218
Female,183.391057,91.57009
Female,172.955851,79.449178
Female,172.824279,84.394259
Female,181.414133,85.710701
Female,185.097936,99.348505
Female,176.890225,87.516978
Female,171.918187,85.376492
Female,171.153165,81.688425
Female,161.083659,68.427488
Female,165.647512,79.347367
Female,176.443281,87.533517
Female,175.084052,84.722369
Female,175.811203,85.316093
Female,175.111813,78.191344
Female,171.330029,88.520435
Female,166.056145,69.077453
Female,176.883852,78.996509
Female,164.567746,71.214154
Female,174.911988,87.102153
Female,170.391491,82.557786
Female,170.278718,76.163899
Female,170.930191,86.096189
Female,179.194849,88.092476
Female,166.12841,79.902748
Female,170.459655,72.262328
Female,169.831322,78.713044
Female,182.766619,93.242218
Female,162.655909,73.957692
Female,156.529687,67.071209
Female,180.237361,91.678328
Female,169.956133,75.705192
Female,175.820498,76.440034
Female,171.131903,85.625539
Female,181.714349,96.087325
Female,182.602288,92.485348
Female,186.969946,98.158336
Female,162.804667,73.395515
Female,180.245047,88.458245
Female,178.51189,92.290183
Female,171.308913,77.73687
Female,176.461665,84.876564
Female,174.608864,86.082815
Female,180.08971,90.929902
Female,169.338566,71.43538
Female,172.18355,78.763094
Female,173.880869,83.244347
Female,176.555025,87.644496
Female,177.214795,85.658206
Female,168.877568,79.836312
Female,184.725615,99.397081
Female,181.585055,86.178002
Female,181.542869,89.846233
Female,164.1842,74.875065
Female,177.012215,84.539319
Female,177.812412,85.14683
Female,170.263387,71.418759
Female,177.508665,84.245389
Female,166.008709,71.687145
Female,163.690548,62.637715
Female,173.447521,82.28377
Female,177.638576,80.45895
Female,173.691605,86.905335
Female,171.477813,82.960779
Female,182.556364,87.605887
Female,182.978919,82.231913
Female,174.469884,80.969574
Female,174.469692,84.968021
Female,171.600239,87.524083
Female,176.569727,85.921697
Female,183.397847,88.390359
Female,181.116514,89.345249
Female,176.871698,79.555875
Female,175.784125,89.025916
Female,170.667873,84.873479
Female,183.311318,90.282756
Female,176.856534,93.44778
Female,172.468222,83.55501
Female,164.507078,72.155868
Female,175.327313,81.965322
Female,176.226469,87.434337
Female,160.051611,73.795152
Female,177.225759,89.642516
Female,178.382854,88.516804
Female,164.936791,66.11785
Female,193.722416,112.212647
Female,168.817053,75.303411
Female,173.76636,81.387075
Female,182.323886,90.588864
Female,171.153207,90.060953
Female,178.041745,88.989329
Female,184.710332,93.619845
Female,179.198393,86.348124
Female,163.789421,74.682322
Female,173.786756,86.002456
Female,171.187829,81.45301
Female,177.195302,85.708854
Female,169.701976,81.436566
Female,176.263279,92.798904
Female,178.866022,86.563724
Female,159.241043,69.802972
Female,180.852216,95.331372
Female,165.190896,76.484082
Female,176.722764,93.712308
Female,187.449298,96.05452
Female,172.943644,80.45489
Female,181.475872,87.504614
Female,172.815698,80.790747
Female,172.148171,72.161437
Female,173.175162,77.356215
Female,185.396926,93.281159
Female,177.563985,83.134708
Female,173.224941,85.367067
Female,174.713181,87.274655
Female,171.623698,84.393844
Female,179.894592,83.695293
Female,187.153464,95.837437
Female,159.895922,66.085796
Female,166.257871,73.177193
Female,184.750184,95.785154
Female,174.854135,82.350788
Female,171.366398,73.697794
Female,155.774395,63.424855
Female,186.330293,96.277738
Female,165.504975,71.52715
Female,182.833848,100.133725
Female,179.994053,84.106289
Female,171.752759,82.510797
Female,173.579122,82.860391
Female,178.682947,95.930535
Female,179.026011,89.488116
Female,172.170807,82.835756
Female,184.049946,92.270445
Female,178.897403,87.651032
Female,180.475554,96.211798
Female,176.842209,84.52885
Female,166.833206,84.490932
Female,178.886111,78.946032
Female,176.729455,81.970626
Female,172.935866,83.156583
Female,184.447275,90.290321
Female,180.230755,89.158183
Female,199.461654,115.162021
Female,169.610998,71.160012
Female,175.862111,89.61165
Female,172.019422,79.954275
Female,183.236946,92.820998
Female,172.211099,80.642343
Female,181.499922,90.98719
Female,167.755588,77.218284
Female,171.891601,83.959609
Female,169.503431,77.801933
Female,176.748329,79.907354
Female,165.406667,70.931376
Female,171.3015,76.399348
Female,177.332893,92.180474
Female,186.469544,100.797374
Female,168.205196,74.194516
Female,177.650071,81.861317
Female,182.472185,85.743714
Female,185.94157,100.091147
Female,187.571104,103.543796
Female,170.994772,74.068141
Female,181.671056,88.036705
Female,181.151347,95.377048
Female,173.213269,82.113036
Female,164.347632,70.705102
Female,190.100902,96.767
Female,172.441629,73.915163
Female,176.164516,84.330301
Female,180.215615,89.221397
Female,175.761772,86.882068
Female,175.940472,78.163568
Female,174.814107,86.529031
Female,170.043605,79.000571
Female,177.598889,88.325567
Female,175.598027,87.167744
Female,182.482003,89.133465
Female,188.129872,97.224028
Female,169.36187,79.261475
Female,157.201513,63.867614
Female,170.815973,75.565964
Female,160.042155,71.810884
Female,183.071828,92.010972
Female,190.208456,95.78333
Female,179.477034,84.257009
Female,166.974043,81.414997
Female,184.814745,90.948533
Female,171.803605,74.653555
Female,154.231542,56.076835
Female,162.238459,69.197555
Female,161.988152,72.859546
Female,183.799765,94.072636
Female,178.831676,91.100436
Female,174.32822,87.968407
Female,168.668147,76.334602
Female,168.528699,78.351107
Female,178.701784,82.865857
Female,171.511792,84.050315
Female,176.679555,89.122141
Female,167.716647,76.6008
Female,174.009842,83.27725
Female,180.926566,89.841384
Female,172.416234,80.398795
Female,169.857508,78.49924
Female,167.518736,84.335452
Female,177.851086,82.809805
Female,173.471277,77.980059
Female,177.835001,83.6308
Female,175.693226,78.856028
Female,177.232784,92.285608
Female,172.943276,77.16745
Female,176.805078,82.35353
Female,177.177972,81.722588
Female,177.404281,88.855348
Female,181.112606,87.473902
Female,166.0199,72.06543
Female,171.015155,85.826769
Female,177.449624,87.050213
Female,174.671957,85.204924
Female,178.492359,85.691049
Female,173.149096,90.72132
Female,174.672357,85.14201
Female,166.38225,73.36627
Female,177.783119,84.222102
Female,183.688157,96.053249
Female,184.555457,84.454294
Female,175.549124,83.614279
Female,177.878136,93.370908
Female,171.84508,81.154839
Female,180.748698,88.168925
Female,165.297491,80.6102
Female,184.266821,90.341388
Female,167.449397,67.306892
Female,183.770272,92.098323
Female,161.365271,71.118369
Female,183.702194,95.005258
Female,173.904176,87.331583
Female,172.071556,79.952274
Female,170.935594,75.662701
Female,162.73007,66.162782
Female,176.605365,85.063775
Female,178.070868,91.570894
Female,169.608287,73.282006
Female,172.612253,76.682218
Female,169.461875,83.332024
Female,181.394576,89.748922
Female,181.368879,95.786289
Female,176.096202,88.967323
Female,180.280287,90.632164
Female,173.242074,81.150013
Female,174.7353,77.348112
Female,158.631593,68.36352
Female,166.477986,76.339547
Female,181.428564,83.615488
Female,175.488098,89.997473
Female,168.13218,80.097697
Female,180.712632,93.333309
Female,165.025625,75.637877
Female,173.089877,89.573956
Female,159.188117,75.342731
Female,163.896906,71.005713
Female,176.304462,81.007831
Female,168.062994,84.961578
Female,178.275032,82.963929
Female,180.294974,83.344402
Female,177.160864,80.967233
Female,175.236328,88.641455
Female,172.704747,85.137118
Female,175.580097,86.496413
Female,175.676532,79.104244
Female,172.469848,78.886824
Female,171.936233,80.337197
Female,183.973391,85.810086
Female,168.9852,81.781059
Female,171.1788,84.166969
Female,182.412909,93.405996
Female,166.52716,78.384385
Female,173.433741,84.675501
Female,187.068811,101.28247
Female,172.554876,82.676677
Female,171.271761,85.473442
Female,182.894646,96.646856
Female,178.808073,90.711688
Female,172.693615,82.455108
Female,181.82151,87.582034
Female,173.513695,83.702632
Female,176.761597,89.522337
Female,178.041135,89.193998
Female,177.063848,83.48631
Female,177.143363,80.283887
Female,166.184536,86.156675
Female,173.498828,81.024632
Female,170.632715,78.230842
Female,182.062259,91.12484
Female,171.175105,79.223894
Female,181.954172,91.061007
Female,177.080046,82.527839
Female,170.623413,77.247886
Female,178.906682,84.735158
Female,179.808206,90.883951
Female,173.308615,76.17189
Female,177.046183,86.955293
Female,179.556658,83.77369
Female,177.244552,83.842663
Female,172.608364,75.547093
Female,183.56154,94.159291
Female,191.620287,104.773865
Female,174.188454,82.321254
Female,182.055499,87.743628
Female,174.694126,80.447441
Female,177.397214,86.305343
Female,183.856613,103.514179
Female,178.600225,87.52863
Female,183.17527,92.103573
Female,164.348188,78.736835
Female,172.701494,75.829717
Female,171.233746,74.782743
Female,177.967066,84.782667
Female,173.810606,83.57548
Female,168.510566,79.972612
Female,185.435001,87.58248
Female,173.24284,91.06063
Female,170.618984,82.502144
Female,181.53902,91.375509
Female,177.836488,81.54412
Female,188.984126,103.339559
Female,181.492492,95.568273
Female,162.668267,70.04537
Female,166.521776,73.940799
Female,171.565747,88.840676
Female,163.113273,69.289212
Female,184.256418,90.144123
Female,171.443151,75.965206
Female,169.416999,80.418449
Female,176.237039,90.045545
Female,184.371932,85.776082
Female,178.532999,88.86678
Female,182.123995,97.425982
Female,181.178364,93.3562
Female,169.453433,77.140341
Female,186.466782,99.225861
Female,182.361354,94.85897
Female,174.834111,78.139966
Female,190.428717,107.762262
Female,160.720784,74.640312
Female,180.045636,86.433881
Female,175.615296,82.443127
Female,170.865784,77.779437
Female,177.529638,86.228219
Female,187.109795,100.937097
Female,166.443296,83.655156
Female,174.012482,86.815585
Female,176.013948,84.20894
Female,179.177192,95.344514
Female,187.737875,91.82061
Female,171.185893,65.443197
Female,184.756984,84.922814
Female,183.33007,98.664215
Female,175.247572,82.961123
Female,169.338753,79.466017
Female,180.039285,82.548689
Female,179.772093,92.188579
Female,177.980807,85.394589
Female,170.406828,74.637949
Female,167.811572,69.425275
Female,180.02197,99.700084
Female,180.330497,84.320615
Female,174.568035,86.912059
Female,177.189481,89.235776
Female,171.155819,83.252534
Female,170.678317,80.263442
Female,170.361007,80.437853
Female,181.081619,85.259294
Female,158.675332,66.245083
Female,176.63591,82.924066
Female,178.029668,78.83811
Female,180.732623,88.170579
Female,169.878538,78.722999
Female,165.051359,68.696389
Female,177.873328,89.854748
Female,168.010504,91.684675
Female,186.071969,93.247304
Female,175.772468,84.031699
Female,182.106526,89.528023
Female,171.981974,76.620682
Female,178.864152,91.477297
Female,186.756459,91.766458
Female,192.594137,104.524941
Female,181.279775,97.197317
Female,173.092043,87.159382
Female,170.475298,82.020873
Female,177.93464,84.63393
Female,166.164467,77.98869
Female,181.848332,92.184178
Female,182.085975,92.334025
Female,166.145189,73.014502
Female,177.195906,84.874692
Female,188.539944,99.658283
Female,167.278247,79.27129
Female,185.221552,95.140377
Female,178.72745,93.70282
Female,168.334479,81.018013
Female,167.867202,75.52608
Female,155.738894,67.983038
Female,187.899053,97.160897
Female,182.791501,96.931419
Female,188.299506,92.699285
Female,181.871678,94.356054
Female,175.588961,93.820473
Female,167.04533,73.067078
Female,182.593448,90.854229
Female,169.489934,76.110453
Female,170.900002,83.513964
Female,182.412881,93.329445
Female,164.553221,78.87988
Female,177.989475,80.109908
Female,160.615575,72.197437
Female,173.324399,78.591153
Female,175.208676,88.505845
Female,182.044988,96.663098
Female,175.916728,83.757635
Female,180.12021,93.157245
Female,168.366574,86.762698
Female,180.443936,94.011765
Female,168.21832,76.770602
Female,169.126138,79.404107
Female,164.781084,74.431173
Female,174.176798,90.48583
Female,175.104245,80.834313
Female,183.52097,87.764296
Female,183.181363,95.665926
Female,173.67198,83.748693
Female,178.443976,94.376116
Female,184.294335,97.650196
Female,179.339474,89.745297
Female,177.612641,89.358736
Female,177.01689,86.248643
Female,171.559708,77.059402
Female,168.770673,74.068574
Female,168.028208,76.323056
Female,182.37762,86.343147
Female,194.192448,96.947283
Female,161.623328,71.978644
Female,175.97663,80.650618
